ip_change,ip_frequency,ip_mismatch,browser_change,os_change,cookie_reuse,session_duration,session_idle_time,request_rate,request_variance,post_get_ratio,total_requests,page_depth,page_sequence_entropy,admin_page_attempt,direct_page_access,click_interval_avg,click_interval_std,night_activity_flag,label
0,1,0,0,0,0,642.979150767644,35.5774671874545,8.644422568631049,21.37962703841209,0.17828584897764346,36,2,0.34733037556669466,0,0,6.694509012115402,3.2210603591837588,0,0
0,1,0,0,0,0,481.4492942561795,202.15973413201266,7.7618340806662784,60.1827758626375,0.1750780546179612,18,3,0.3831287180773155,0,1,4.406037181766067,3.029616018248747,0,0
0,1,0,0,0,0,584.7273601358731,101.86221404767862,8.231032272478831,30.653296061505895,0.22985602671451255,34,2,0.7387731297110116,0,0,3.586757492920606,2.9861940673601373,0,0
0,1,0,0,0,0,546.2727883225394,97.7805978841622,5.499323038162199,36.20919357839268,0.17474777587807627,6,7,0.6539814822709609,0,0,9.957604081278438,2.107454014696036,0,0
0,1,0,0,0,0,473.2109180213163,96.60457760643328,8.474160469760395,48.067526599702205,0.12920165360263206,27,3,0.3160612057738896,0,0,9.570185050706046,3.674412642846878,0,0
0,2,0,0,0,0,404.9079944647974,43.74289673446303,6.864260770360538,67.97338320678348,0.15188482865619615,8,8,0.23949790601789228,0,0,10.57098873474879,4.15121834399514,0,0
0,2,0,0,0,0,1009.4797842260476,86.20448331237822,15.617773373632676,77.93587157540486,0.13050448044951107,18,3,0.6830268005116171,0,1,8.609340643839518,4.049572729299404,0,0
0,1,0,0,0,0,537.1187976892807,177.4973057823001,12.169866100663471,19.85856153643226,0.12437964564201515,25,5,0.4964886023827297,0,0,14.660056203269791,4.701849285492093,0,0
0,2,0,0,0,0,674.0423779883482,155.0588499861186,7.698572838284885,48.852185939969154,0.17052750426638083,18,2,0.35429141066545755,0,0,7.306791567626959,3.920611575594297,0,0
0,1,0,0,0,0,900.6644997643502,100.6230702996511,5.192660852400511,55.26029363539496,0.19028202708535077,16,2,0.5646175420985649,0,0,6.821477089555108,4.5748584956824025,0,0
0,2,0,0,0,0,474.74171556247626,171.98505512727326,5.691996247726102,49.392917562727014,0.18970481874797218,18,3,0.6733670743609561,0,0,9.003380192291015,4.675390735292989,0,0
0,2,0,0,0,0,209.06380088024935,148.35344396302935,5.657090878519537,15.10870096203928,0.10391734401108688,9,4,0.32968148738655245,0,0,11.196128816778808,3.7419544843888386,0,0
0,2,0,0,0,0,507.40877947830563,36.463429148645744,8.81770735161082,37.701929424567965,0.1519672921228153,39,8,0.35305605969942766,0,0,11.147148820563013,4.524805796390682,0,0
1,4,1,1,1,1,191.50957504465762,8.20433488851461,14.331656205935776,8.424676196830166,0.5884592986195489,37,1,0.21940352855558146,1,1,0.6002472865619465,0.24699735403318848,0,1
0,1,0,0,0,0,253.3061003927624,133.28959842796996,8.259290567262626,41.51792368831802,0.17459577690756933,37,8,0.37289871373037087,0,0,8.123375205925631,3.999073373769847,0,0
0,2,1,0,0,0,500.25473998523535,79.80476133369095,4.994757701870851,40.44969315512898,0.16865106068656033,19,7,0.45403204944047715,0,0,8.19218201055854,4.280124002419635,0,0
1,5,1,0,1,1,96.91432240752044,12.683232892354642,62.27219391305763,5.991852486808806,0.9619536616690942,66,3,0.2672236775549164,1,1,0.74498364609041,0.2391320171935226,0,1
0,1,0,1,0,0,530.363485807476,133.2410967077905,7.772086761625058,42.55016240259706,0.10136296131840902,18,9,0.31240807479607335,0,0,9.542585758241904,4.870746644588404,0,0
0,1,0,0,0,0,577.7018425749776,206.50831974095448,6.915268065669819,39.90561179625768,0.14214816547036851,14,3,0.7851467211703753,0,1,13.560232393699485,4.608735589124417,0,0
1,2,1,1,1,1,354.708540743933,10.461895746960343,47.433193758693356,2.106509540031193,0.715291333321844,109,3,0.07709578135613433,0,0,0.032359169174624725,0.17174166168830168,0,1
0,5,1,1,1,1,142.3265752824959,15.980523177539583,57.57823389470436,7.1191120917517985,0.7832511129236197,81,4,0.13737737395826935,1,1,0.7909522594519727,0.22360981641707106,0,1
0,1,0,0,0,0,297.95395091662044,42.70154295218774,8.87814644642556,52.91042395536481,0.11929387174958418,36,4,0.3360635751917874,0,0,7.665473518571169,3.1950335191474393,0,0
0,1,0,0,0,0,468.5254892010551,117.06209814849298,10.134231738396485,112.25820402087682,0.19040180947010357,5,9,0.6574667131634602,0,1,5.455803205908474,3.2711769009070535,0,0
1,4,1,1,1,1,127.73023796829429,10.678427267284585,51.455172572565864,7.981783372383905,0.7542869217747582,47,4,0.0037973485452486577,0,1,0.486397497961981,0.1486815619076136,1,1
0,2,0,0,0,0,567.4240845081118,118.58687094754572,7.476937226291493,54.50615844081883,0.13152365355833207,29,5,0.7167917754890545,0,0,0.0,4.582448124654831,1,0
0,2,0,0,0,0,19.107120684582583,155.48493055718316,8.215642807156625,59.4287973298968,0.20285081414740677,35,7,0.5959960700811904,0,0,8.596383765016562,3.607478295071201,0,0
1,4,1,1,1,1,137.15436979999197,10.094790703263758,9.030025862064505,3.101031604354735,0.7799212023066238,110,2,0.13677732729582512,1,1,0.7919446491028663,0.20956163947290243,1,1
1,5,1,1,0,0,228.8458048089944,10.86507781423819,63.89977851693328,7.5556983145529495,1.0163531197546067,35,1,0.2958083784589289,0,1,0.3535857798047637,0.09831160144521552,1,1
0,1,0,0,0,0,351.10271002222686,146.9896328235906,5.877343144117681,39.22419390846578,0.1139893989496605,29,7,0.4951255756764943,0,0,4.623035096598246,4.275984492912472,0,0
0,2,0,0,0,0,475.02471644688995,159.0807007411829,4.042808415545098,69.67845362861468,0.16970358550567316,39,7,0.3312630250465278,0,0,6.235536929036749,5.41823878290629,0,0
0,2,0,0,0,0,531.7380307580304,152.07261680737142,9.987687649639758,52.82610248209621,0.10827856332411762,30,9,0.40638778178982216,0,0,13.210828829057908,2.66343149968508,0,0
0,1,0,0,0,0,517.715805468126,151.72493074797964,5.92604788694967,5.527759380089385,0.01429463497544567,9,5,0.2800879834495663,0,0,5.60150500050954,3.9724850949493637,0,0
0,1,0,0,0,0,519.5866510966658,151.45588065859013,6.472414278543608,65.55062481629888,0.21879330865919783,29,8,0.38318640601803877,0,0,11.037638003161511,4.513907849658915,0,0
1,4,1,1,1,1,199.63021995365008,3.115191727820532,60.54577451895816,4.613286053688846,0.7463754581964305,103,1,0.028495993493193636,0,1,0.36719976180702885,0.09355344609003785,1,1
1,4,1,1,0,1,0.0,18.095270154649224,26.609289058655285,4.140145884505358,0.7245135689875501,45,4,0.2849696951492949,0,1,0.8695245472095561,0.34348563796268683,0,1
0,2,0,0,0,0,571.8148152202374,47.150474697920316,8.23181788302098,70.62319969671341,0.23154506378161627,11,4,0.22191222762882434,0,0,6.487371876254441,3.7492009612750548,0,0
0,2,0,0,0,0,621.769126041824,52.882114308071536,5.017681300873422,49.38122005688752,0.0519920995853084,30,7,0.29002919881639055,0,0,14.181675849848155,3.827053940076577,0,0
0,1,0,0,0,0,307.2970103735763,65.58076647570718,5.547937534631512,40.337546424974136,0.12150858258007982,28,2,0.44230170263482455,0,0,5.461948950632882,3.1775106312199375,0,0
0,1,0,0,0,0,624.0451266868427,120.62115719060283,4.064491302949522,28.69772673849255,0.13473876478226662,38,9,0.4869404138288434,0,0,7.675886900632249,3.931209153565122,0,0
1,4,1,1,1,1,122.72970063506712,10.833189476559193,60.89925254643565,1.4174400457644674,0.5974711117113821,93,2,0.02389248188670695,1,1,0.7730042333344163,0.1966549125750175,1,1
0,2,0,0,0,0,20.956337629063,118.77527140403228,12.689604378778956,77.94895920873883,0.16886175845463272,28,6,0.4898084677063703,0,0,6.374811760250317,5.378467355453808,0,0
1,4,1,1,1,0,217.5566157821255,7.513315633120989,32.24226212140066,4.054054509215576,1.0427273983433532,92,4,0.23699242787094998,1,0,0.3972418885137817,0.37139258004269937,1,1
1,2,1,1,1,1,138.85432675712738,13.018566202720981,66.02250519828237,1.3734234061378343,0.686812573821519,53,3,0.04353322064448154,1,1,0.352364381092545,0.21202604343023104,1,1
0,2,0,0,0,0,488.5738854855538,147.7939828022415,7.435362613683229,24.36297193114674,0.07015458339397293,15,6,0.3733036486865081,0,0,12.778853594626671,4.663864089931675,0,0
1,4,1,1,1,1,282.28100168923606,3.8541121388112307,75.57812092933239,8.291856315625045,0.8951931724356448,70,3,0.27183352543399725,0,1,0.4787277714813863,0.32027782293255647,1,1
0,2,0,0,0,0,729.6274539815066,165.35129758559637,7.704683041533103,41.32067715854378,0.1569149344892905,5,5,0.2512048018905949,0,0,6.980256482692349,5.002085216590409,0,0
1,1,0,0,0,0,452.07624611412956,81.04516329997742,5.454437901836259,31.275099434440875,0.16665866474199123,36,3,0.4148976308197043,0,0,7.2262935063693705,4.2423336860831125,0,0
0,1,0,0,0,0,883.0965605021697,106.20722571321679,9.884420040442008,75.40251093151431,0.10907628914788042,21,9,0.3347628937639892,0,0,7.262770807742167,3.7272764302523296,0,0
0,2,0,0,0,0,479.4704389389369,198.1109500896057,6.117743346867568,40.092215141375064,0.17094197069342434,5,8,0.3868665584273847,0,0,6.832135424817521,2.4165932789604883,0,0
0,1,0,0,0,0,457.2766888518472,117.18476526724896,9.431122481669364,51.536437821205105,0.08585038879057151,14,5,0.6973300195295657,0,0,9.946772631520986,2.60800366281199,0,0
0,1,0,0,0,0,868.5748425898823,90.41263065601368,12.330896010406443,24.86986211441487,0.19066025933739886,25,9,0.5098546329311666,0,0,10.42667876031803,4.546463764147663,0,0
0,2,0,0,0,0,576.1475052819504,136.415628980367,5.2853242218564,30.637834233417646,0.14208680592980047,39,6,0.6386944066729504,0,1,7.9225364448549245,3.3086255025860645,0,0
1,5,1,1,0,0,109.27443344995423,14.03321558361375,41.573521184004626,2.797172086131741,0.6693938849083891,118,4,0.007501233855177636,1,1,0.5480691093840218,0.08848775674912966,0,1
0,1,0,0,0,0,328.34576065532946,101.03412789380837,5.777502776096893,49.714219372200624,0.07042976762518557,28,9,0.3862171753541443,0,0,9.694103187608468,3.5476936807509234,0,0
0,2,0,0,0,0,554.6555088901276,130.48998071948827,4.349435322922282,70.98694784641731,0.21625528307571004,37,5,0.3423494524980801,0,0,10.30993207979238,5.268389522403902,0,0
1,4,1,1,1,1,116.29518495894584,8.843996873680473,23.46228916187395,7.172263024839625,0.970521117876118,99,1,0.1270009327399145,1,0,0.3238614838332964,0.2625254478796062,0,1
0,5,1,1,1,1,176.19667595156724,8.60785257738263,62.08077101784147,11.280187175149779,0.6057986353178723,59,2,0.05479548562313167,1,1,0.6274397940430356,0.18998805980387523,1,1
0,1,0,0,0,0,619.6620384476205,116.83031972551386,3.7339804252774007,72.10121459605818,0.1091299551546325,17,4,0.5571819595564935,0,0,6.171296513492051,5.0445139862434605,0,0
0,2,1,0,1,1,138.8841932984868,17.26885477479259,45.523687032393454,4.57136533162613,0.5327883940243042,61,4,0.14604212309497303,1,1,0.8211698925442601,0.0427362485233746,0,1
0,2,0,0,0,0,439.6852123842643,71.69428913816947,8.565427283054309,36.86621308745174,0.1369845479364281,37,3,0.6843569895957504,0,0,5.04663351060771,3.54872946907047,0,0
1,2,1,1,1,1,313.16784263479394,8.489514794876971,68.81100903623306,6.19998965883082,0.8331718053597346,54,2,0.26138187228521836,1,1,0.16707496163351776,0.23232471875335625,1,1
1,1,0,0,0,0,467.9936086548345,176.22401250612188,6.232729332405796,40.686095197623274,0.06059672524809835,28,6,0.6157521375348732,0,1,10.044086979725916,2.8463077186601415,0,0
0,1,0,0,0,0,731.7908269562073,93.2200752739689,9.114212103269091,59.90759630656974,0.1696557328029017,9,8,0.5580337940637303,0,0,6.786335247324812,3.4303010370742686,0,0
0,2,0,0,0,0,662.1182517745406,44.6798330588304,9.05938171399363,70.67850286171115,0.16426724202216259,34,5,0.6346066437977238,0,0,14.23213998677373,5.4212829829524996,0,0
0,1,0,0,0,0,930.1145926465696,82.24727102823346,7.903857517508859,50.67049404777175,0.039120446032061454,19,4,0.34992047915475766,0,0,4.495466516449399,3.7846513151717236,0,0
0,1,0,0,0,0,231.9467230408863,199.68996323743997,6.48710595256213,37.843522147687516,0.061730620648501294,22,6,0.30240646118134024,0,0,13.222824459790973,3.5524028094835867,0,0
0,1,0,0,0,0,443.5964726184785,87.15057858007135,5.186660498390269,35.99302385084093,0.11785008882595607,15,3,0.3541303085874289,0,0,10.00094121031448,2.450468730421488,0,0
0,2,0,0,0,0,847.1321290767488,37.093785450986715,3.3185055263769296,55.086312531074206,0.1149124778934607,25,8,0.44337163415326547,0,0,8.441894001167253,3.3195059522359522,0,0
0,2,0,0,0,0,859.2166898158871,91.98346345477079,10.64135058231694,23.429106437672054,0.1631844743534747,20,9,0.5138948004835897,0,0,11.666683125064518,4.351766137814326,0,0
1,3,1,1,1,0,101.60886031976581,19.749977902086588,42.27244104957541,4.584048883415877,0.5944645649408516,33,1,0.0357685733453576,1,1,0.45099786466508535,0.15158528691127898,1,1
1,4,1,1,1,1,177.63319972457816,17.32762829610963,32.39252719876492,3.5149398110495698,0.9174117191697366,90,3,0.054005413515242025,1,1,0.5605283145220885,0.09791506792839029,1,1
0,1,0,0,0,0,335.38204131850034,157.3438122313973,8.175204416308004,51.792163198552174,0.09093030083505993,19,5,0.48601728502469554,0,0,12.873146175800636,4.3251336486317715,0,0
0,2,0,0,0,0,680.9165790235049,91.73770166290063,8.696149812072909,21.038313170053517,0.07962681128117223,21,8,0.7446162238091278,0,0,11.97951166231032,3.045609871427005,0,0
0,2,0,0,0,0,1370.5462981309443,26.36657565376386,14.00104426731831,25.997365245396736,0.21006902221088455,26,3,0.7162427709870052,0,0,2.025386640405758,4.426025866834002,0,0
0,2,0,0,0,0,465.69755860389085,110.67793594858064,2.0478682904358108,0.0,0.051229619154469566,6,2,0.2869595162657004,0,0,10.389544882378521,4.796133664923762,0,0
0,1,0,0,0,0,626.1031226008191,17.48888980615675,5.585603754275344,60.97700851617657,0.2386343634237023,7,9,0.21624868020203064,0,0,9.16253542481713,4.405719196379236,0,0
0,1,0,0,0,0,391.949946601839,102.59775362361766,6.915102429148523,41.85237265236378,0.22356967741744016,20,8,0.21260549419181646,0,0,11.933502493407874,3.775681029121895,0,0
1,4,1,1,0,1,143.9887873753131,12.520761806882405,46.218382547253746,4.555935480395916,0.7033653410150175,55,1,0.17453418327771636,0,1,0.10761327501098694,0.14329281662847804,1,1
0,2,0,0,0,0,245.7605669690273,81.48158026188995,7.464043642903414,13.074534812998479,0.10620541414253595,6,6,0.34897248777850765,0,1,7.425710092302349,5.471034690817104,0,0
1,5,1,1,1,1,173.47745569059742,10.933565784166099,65.53097211312965,4.73049581860961,0.6391822965492965,71,1,0.21021137285621047,0,1,0.7666795718705786,0.16149043086576334,0,1
0,1,0,0,0,0,594.3832268814041,162.40904575882405,10.790768468725851,67.6998677216222,0.16045346150589326,28,3,0.4801807999781665,0,0,8.55470245078693,2.947034921599693,0,0
0,2,0,0,0,0,1075.8087182794206,170.4756411796327,4.649884607446379,87.0519493694924,0.11334101208213057,6,3,0.6707033613777305,0,0,8.041087878699619,5.120262920550561,0,0
0,3,1,1,0,1,114.2354897911216,11.843083884716554,17.051700993922775,2.89551787679184,1.0170819177741013,54,3,0.07684526555212465,0,1,0.19337066374801676,0.24023568263212425,1,1
0,2,0,0,0,0,607.1270919700912,154.59341778334598,8.933750463630608,111.57761616910476,0.20597874557172885,22,3,0.4124880024758753,0,0,8.880998070828397,3.5112301765444673,0,0
1,3,1,0,1,1,225.14493653423196,6.461048463733503,22.096353055692077,3.831006814102648,0.5708584423969023,108,1,0.01428456827116551,1,0,0.6297646054698309,0.287424781081708,0,1
0,1,0,0,0,0,360.87524582895753,167.81975182333647,9.352216370130641,57.000223958703494,0.11735563209004671,6,8,0.697490384170484,0,0,6.703995187247182,6.333756533705564,0,0
0,1,0,0,0,0,643.3873452324685,26.960194136032044,8.205688924418082,28.753925725477902,0.1736796215317591,37,9,0.4320412077803225,0,1,6.835206803070157,3.1144876261711514,0,0
0,1,0,0,0,0,619.3991929985436,155.7094215262148,5.545337950299583,91.84774551370921,0.0996991309250149,25,5,0.7677167257290143,0,0,4.357434161636803,5.813666575878908,1,0
1,3,1,1,1,1,139.57814331410017,15.313847997643997,16.09595567631668,0.5546983322615375,0.9327682722510933,113,1,0.03269999695889283,0,1,0.4413727391091887,0.2239770173582643,0,1
0,2,0,0,0,0,219.1095519486168,125.94830036508748,5.474864161885972,78.36480709515129,0.07055907623398892,31,2,0.4339398477746484,0,0,5.6129307110141715,3.8161531192781206,0,0
0,1,0,0,0,0,505.36541557293316,128.75229390910053,9.719281781731986,29.822899349533422,0.1626374612122001,37,2,0.6086300670382672,0,0,6.65299226373843,3.714769684127551,0,0
1,5,1,1,1,1,275.88822512378226,7.635085080565257,61.195075700825555,5.706972763961593,0.726770431839763,35,1,0.08231473310122511,0,1,0.5848806892644577,0.23310684757649383,0,1
0,1,0,0,0,1,384.60489073389823,182.153079693215,11.635710809317352,70.62865356584618,0.14579221046892502,12,8,0.491160045405573,0,0,7.932851583824383,2.9915512674526505,0,0
0,1,0,0,1,0,660.5370697991972,87.95109901871419,3.1308623196027634,61.26690925010048,0.09496103585816575,8,6,0.5114358745449623,0,0,5.866104125718387,3.3781816994936085,0,0
0,2,0,0,0,0,182.82042445333258,65.05567977716868,11.418913436042093,28.25712999525402,0.12192380713926342,17,6,0.3887384905564192,0,0,11.431027218214478,5.018453459263974,0,0
0,1,0,0,0,0,526.5178826410369,152.34864707700902,10.935109813309316,25.536061965577133,0.23472558808492486,21,4,0.6758378170223935,0,1,5.704159814169974,1.6025011288703421,0,0
1,3,1,1,0,1,241.73684400722644,15.538605479912242,53.499032225890886,6.932931500324601,0.8292951223306637,34,2,0.2152936759028228,1,0,0.583254757664567,0.23201878549218732,0,1
1,2,1,1,1,1,2.5695757195190367,6.082751295498026,73.93637101827855,6.7183740866288755,0.9044677260944372,66,3,0.1019143631508253,1,0,0.4827345589285521,0.14264859794795717,1,1
0,2,0,0,0,0,320.57636297740174,42.614065094096404,8.800960956582953,54.58806495662869,0.09594314436011692,31,6,0.47547441397200857,0,0,8.571271669775173,4.4492187212850345,0,0
0,2,0,0,0,0,550.6498675802248,91.88586463210801,2.9795456009716554,36.86630419779778,0.08835318230045848,23,8,0.3592978444574434,0,0,4.9904605072316,2.8277395471085,0,0
1,3,1,1,1,1,37.08982217761664,7.811740289733139,27.823694629371957,7.575771637796601,0.4220547295880752,38,3,0.07811790408330659,1,1,0.43097464659416135,0.1664770549968469,1,1
0,2,0,0,0,0,789.7626192943239,115.1938539015708,5.890636836003141,56.22785585281861,0.0808848695431619,25,3,0.381573909757253,0,0,5.502526465308105,2.5935259959655386,0,0
0,2,0,0,0,0,420.54901450037676,139.48834951260739,8.334890063729544,30.847363050404933,0.19733832839532903,13,6,0.45650342222801976,0,0,11.314810931004061,3.6189891639054284,0,0
0,2,0,0,0,0,942.3416960284687,147.90272766091093,8.49995848569054,56.50353593058128,0.14166379834565804,25,5,0.5823208860849683,0,0,8.829631000677999,4.799499253504148,0,0
1,2,1,1,1,1,189.14061811532468,13.588552302739904,64.02203239485362,7.333002340148486,0.6216723642334139,90,1,0.027568827623131873,1,1,0.17944377377526838,0.23454141816438537,0,1
0,2,0,0,0,0,599.5040337753678,186.9712838660309,4.872381657551348,31.93873521807991,0.13594973429849658,39,3,0.7262765371391011,0,0,7.405800507425672,3.0304964941540105,0,0
0,2,0,0,0,0,769.5864346706528,55.84736058233038,3.2490505245185055,58.34403148758387,0.11832631072246713,24,4,0.7632287812244212,0,0,10.350458964776308,4.442624189233346,0,0
0,2,0,0,0,0,547.2529924737304,73.02064954222558,14.292230205348455,28.079090074930967,0.07057288191372248,6,4,0.7546965696644319,0,0,7.475993179667187,4.025290699334676,0,0
0,1,0,0,0,0,201.35623531787706,0.0,9.768828640076082,55.33824152978788,0.17193311031755423,17,6,0.5506998773184741,0,0,8.403418526188739,3.352684591669963,0,0
0,5,1,1,0,1,246.827426146738,6.372215584952656,41.76104445975418,2.7441690150048568,0.44899381789226595,117,2,0.16327102728312523,1,1,0.5152273641456607,0.251616302292647,1,1
1,4,0,1,1,0,204.73495265699302,13.559787333586325,30.464234226936256,4.300148050528192,1.095146535798469,112,1,0.19485972931961695,1,1,0.5126936183157761,0.08518845765186876,1,1
0,2,0,0,0,0,626.791981433129,193.0424141850978,10.461666257019118,44.9653863601499,0.20668117359295246,34,7,0.6908160494832158,0,0,6.15018483786351,3.6238233972183114,0,0
0,1,0,0,0,1,725.849794378717,128.36055561727585,9.357604675464003,47.32840317389569,0.2042933170933903,27,5,0.5193469932957795,0,0,8.191568904002429,4.12058993389071,0,0
0,1,0,0,0,0,819.3094236460507,0.0,12.603446305383546,72.4474843740632,0.12701176920847618,14,4,0.7109223031387555,0,0,9.630172483615429,4.389169810223448,0,0
0,1,0,0,0,0,399.6759980210169,103.1339824268427,13.393059580548567,62.8168572253402,0.12144105051086015,15,6,0.6238854358921408,0,0,9.717748344068475,5.811980124134871,0,0
0,5,1,1,1,1,199.7164406283902,7.623038788927289,32.46194616572541,1.712387567603848,1.3536747211251887,47,1,0.12314793436240251,0,1,0.4245344299447591,0.10668809113138583,0,1
0,2,0,0,0,0,593.7121659250447,69.09428194855113,9.7193834397236,14.282670161317775,0.13201851637737688,14,9,0.3821743628863042,0,0,8.903322017575226,3.8392625586881364,1,0
0,1,0,0,0,0,479.06758650095685,169.5435817768307,5.685591064335522,77.93923160915679,0.1119909634385633,30,4,0.28399242603305774,0,0,8.115520947487278,1.78995721070982,0,0
0,2,0,0,0,0,674.6117870641273,240.1167580081784,5.890811305996568,58.679348449300946,0.17890585487369465,19,6,0.21373629498567215,0,0,6.4327935973189225,4.712271489505878,0,0
1,4,1,1,0,1,39.15212656499128,7.430667892347637,57.52299973343922,7.1551079236822455,0.7758526514534104,32,1,0.12814730421031312,0,1,0.1764495981265663,0.2926268764122587,0,1
0,1,0,0,0,0,705.6606069333836,145.69877774840978,10.697407141062476,68.04938445003566,0.16072254169858205,20,6,0.7028913101311547,0,0,3.12196672467034,3.504141589263187,0,0
0,1,0,0,0,0,465.87595818467105,103.65433792534253,7.7752674660349435,61.53676335749187,0.03041391711436031,38,9,0.29937700821695923,0,0,7.536603443396071,4.4305726720940495,0,0
1,3,1,0,1,1,185.47068352511727,19.631429274276968,46.21915751386603,8.536530332076932,0.7129845516847368,32,1,0.07662848431382714,1,1,0.4064972342704298,0.2942938619897234,1,1
0,1,0,0,0,0,492.65537798339426,162.96664188486596,6.2144098071731255,49.29693546136366,0.09787691915343821,35,6,0.641015111713894,0,0,11.679266493601107,2.888419750486449,0,0
0,1,0,0,0,0,581.0757996204056,64.27031399796404,5.344308962925217,41.75623039055699,0.12586906017759975,28,5,0.7631316254094502,0,0,8.492494459522208,4.022221826611983,0,0
1,3,1,1,1,1,45.72877835761872,6.246434190596842,21.59834239635721,6.320220785705541,0.9684333439458808,82,2,0.04370475819881051,1,1,0.3637327484551192,0.39354302827035564,0,1
0,3,1,1,1,1,0.0,10.695510849208292,54.93950696319823,1.8332530636377435,0.9933639668957719,105,3,0.06068315432720068,0,1,0.5206826174288148,0.22819867517062986,1,1
0,1,0,0,0,0,412.64095300812346,207.55307036831948,5.258258165709291,60.00641864911743,0.19461712207797421,21,4,0.3513091890915617,0,0,7.073119956206278,1.8954172012346677,0,0
1,3,1,1,0,1,25.010853779391283,7.420095053254602,51.253095938850606,6.975895858371529,0.8464389009284655,81,2,0.24330650678766805,0,1,0.593846671030054,0.2573767109901901,1,1
0,1,0,0,0,0,891.6408976774807,50.192302086000495,8.6692626811415,71.1236827925219,0.20522474927213166,8,2,0.3693883005264321,0,0,6.195042793455681,4.119296705022017,0,0
0,1,0,0,0,0,768.6828618791999,149.7127771874467,8.11659668614569,53.086316632671725,0.2520872955281426,23,8,0.4699053247835356,0,0,10.826936630803605,2.2997951254519338,0,0
0,2,0,0,0,0,448.7353150742851,130.35301150825143,11.607433242959026,56.342939694209505,0.1477069370315489,16,7,0.4158764561271797,0,0,5.506187678143068,4.59578780159936,0,0
1,5,1,1,1,1,158.14779414192444,15.288843236511187,54.47913356613276,6.297306162968182,0.6209230915616882,98,2,0.24985674258537632,0,1,0.024171442304326662,0.2672392969880875,1,1
0,1,0,0,0,0,634.6973946454177,186.23601280211443,7.231157527245283,45.28166941375752,0.12965573777478126,13,9,0.6319980815764679,0,0,3.508227064464066,5.280939576666728,0,0
0,2,0,0,0,0,404.92395296613245,176.16213926903444,10.627629385996354,40.667452248818144,0.252478746431227,32,9,0.37880411431625327,0,0,7.142365111419576,3.6172248178216786,0,0
0,1,0,0,0,0,385.307851059461,114.41837533241552,8.701880458954637,63.69807712999132,0.0958957870836232,11,8,0.33494358233109345,0,0,3.9950452766736015,4.869457629704822,1,0
0,2,0,1,0,0,858.3893393133731,200.92976522634902,12.410962316109458,56.50863517072595,0.1831240530082258,11,3,0.737645067076744,0,0,5.40131915597825,2.8628586194637777,1,0
0,2,0,0,0,0,409.7631259224088,99.49069078523186,4.979217917164568,50.95650639569366,0.12179019100697566,35,5,0.6767977354387336,0,0,3.5178866201307484,3.464442920301205,0,0
0,1,0,0,0,0,288.3603140499599,205.1357402507241,9.04712343519114,55.479577375857744,0.17069136615716596,28,8,0.6871337861409901,0,0,9.571999173336053,3.9373329085445,1,0
1,4,1,1,1,1,334.8238777969442,8.226100563248215,41.83062963310116,2.5342390022787424,0.7002803928651652,47,3,0.1951096681486337,1,1,0.2711177950003655,0.33775475229465746,1,1
1,3,1,1,1,1,152.09110859608586,1.0968716354625538,67.54101489458382,7.328685514172318,0.7032133110097534,87,4,0.24860014306007816,1,0,0.18099365005090445,0.30216247643999483,0,1
0,2,0,0,0,0,806.6149969197031,180.7108250183649,8.553693057636135,67.78343447068792,0.1082843462979714,15,8,0.21485892654569072,0,0,9.7503289354942,2.4138983411780366,0,0
0,2,0,0,0,0,1008.4515681021584,86.75593215426542,7.965698250102868,86.93731830924993,0.16589562325495882,20,3,0.26663798196899285,0,0,6.004870329281822,5.214190555487728,0,0
0,1,0,0,0,0,787.1356786294922,196.29330569964952,10.165016192129706,27.418964575655416,0.1237739866860113,37,5,0.34290966862803596,0,0,9.468123683683753,4.813863908123605,0,0
0,2,0,0,0,0,536.9806533935781,36.58668449079224,8.473284317881308,28.052633620578668,0.07615375362340492,33,8,0.20230228730468056,0,0,13.014748852233193,5.759697192334311,0,0
0,1,0,0,0,0,944.9393299522217,127.87140542063301,8.259285551235306,67.62143147245226,0.2278000285919602,15,8,0.27529177807949046,0,0,10.262249510871417,2.8817258454347208,0,0
1,5,1,1,1,1,345.8984441513363,4.445533035819023,55.90787295524702,6.26328071434745,1.0682865636026277,119,1,0.12182288771011,1,0,0.5873414294105814,0.27577801443739103,1,1
0,2,1,1,1,1,207.57352895697116,9.53115299489377,44.05443254956158,6.5575002527208355,1.1287048017586985,106,3,0.018351526549783125,0,1,0.5968924225864576,0.0,1,1
0,1,0,0,0,0,416.16397225585666,83.5592640740727,12.887970009854078,55.277888609080385,0.12047609657278123,37,2,0.7883100932006637,0,0,11.036203594111575,1.7158521425176598,0,0
0,2,0,0,0,0,617.8201533407753,192.56966961868676,10.10817701981387,57.021049619093574,0.05080016584265226,25,3,0.3320397528708151,0,0,7.863494433859141,4.409064938334057,0,0
1,2,1,1,1,1,185.89263009905693,16.501244721260207,23.977052296012225,7.416953098681015,1.02680010016295,45,3,0.14819615404304734,1,1,0.9617052125766248,0.22078803767776908,1,1
1,4,1,1,1,0,208.23508646072165,2.5769760404017363,54.12400749516284,9.037805023514945,0.7650704108636744,34,3,0.122954301935505,1,1,0.9080504392484039,0.3495458245242957,1,1
